PID,Name,Pos,Age,League,GP,G,A,P,Year,Overall
8477345,Markus Soberg,F,18.0,Swe-U18,7.0,4.0,1.0,5.0,2013.0,165.0
8477345,Markus Soberg,F,18.0,Swe-Jr.,36.0,10.0,16.0,26.0,2013.0,165.0
8477345,Markus Soberg,F,18.0,WJ18-B,5.0,8.0,5.0,13.0,2013.0,165.0
8477308,Avery Peterson,F,18.0,HS,26.0,27.0,35.0,62.0,2013.0,167.0
8477308,Avery Peterson,F,18.0,UMHSEL,21.0,5.0,10.0,15.0,2013.0,167.0
8477308,Avery Peterson,F,18.0,USHL,8.0,1.0,3.0,4.0,2013.0,167.0
8477309,Quentin Shore,F,19.0,NCAA,39.0,10.0,9.0,19.0,2013.0,168.0
8477310,Marc Mcnulty,D,18.0,WHL,52.0,8.0,7.0,15.0,2013.0,169.0
8477311,Tommy Veilleux,F,18.0,QMJHL,66.0,11.0,17.0,28.0,2013.0,171.0
8477313,Santeri Saari,D,18.0,Fin-Jr.,46.0,5.0,18.0,23.0,2013.0,173.0
8477313,Santeri Saari,D,18.0,Finland,2.0,0.0,0.0,0.0,2013.0,173.0
8477313,Santeri Saari,D,18.0,Finland-2,7.0,0.0,0.0,0.0,2013.0,173.0
8477314,Brian Pinho,F,18.0,HS,24.0,15.0,27.0,42.0,2013.0,174.0
8477315,Mike Williamson,D,20.0,AJHL,23.0,1.0,10.0,11.0,2013.0,175.0
8477316,Jeremy Grégoire,F,18.0,QMJHL,35.0,7.0,8.0,15.0,2013.0,176.0
8477316,Jeremy Grégoire,F,18.0,QMJHL,27.0,12.0,5.0,17.0,2013.0,176.0
8477317,Miro Aaltonen,F,20.0,Finland,32.0,11.0,5.0,16.0,2013.0,177.0
8477318,Zachary Leslie,D,19.0,OHL,68.0,12.0,28.0,40.0,2013.0,178.0
8477319,Blaine Byron,F,18.0,ON-Jr.A,24.0,7.0,16.0,23.0,2013.0,179.0
8477319,Blaine Byron,F,18.0,ON-Jr.A,27.0,5.0,24.0,29.0,2013.0,179.0
8477320,Anton Blidh,F,18.0,Swe-U18,8.0,5.0,2.0,7.0,2013.0,180.0
8477320,Anton Blidh,F,18.0,Swe-Jr.,43.0,17.0,10.0,27.0,2013.0,180.0
8477321,Anthony Louis,F,18.0,USHL,24.0,10.0,15.0,25.0,2013.0,181.0
8477321,Anthony Louis,F,18.0,U-18,38.0,12.0,14.0,26.0,2013.0,181.0
8477321,Anthony Louis,F,18.0,WJ18-A,7.0,1.0,3.0,4.0,2013.0,181.0
8477322,Aleksi Makela,D,18.0,Fin-U18,8.0,0.0,9.0,9.0,2013.0,182.0
8477322,Aleksi Makela,D,18.0,Fin-Jr.,37.0,8.0,9.0,17.0,2013.0,182.0
8477322,Aleksi Makela,D,18.0,Finland,7.0,1.0,1.0,2.0,2013.0,182.0
8477323,Wilhelm Westlund,D,18.0,Swe-U18,1.0,0.0,0.0,0.0,2013.0,183.0
8477323,Wilhelm Westlund,D,18.0,Swe-Jr.,33.0,3.0,12.0,15.0,2013.0,183.0
8477323,Wilhelm Westlund,D,18.0,Sweden,26.0,1.0,0.0,1.0,2013.0,183.0
8477323,Wilhelm Westlund,D,18.0,WJ18-A,4.0,0.0,1.0,1.0,2013.0,183.0
8477324,Saku Salminen,F,18.0,Fin-Jr.,4.0,1.0,2.0,3.0,2013.0,184.0
8477324,Saku Salminen,F,18.0,Finland,13.0,1.0,1.0,2.0,2013.0,184.0
8477324,Saku Salminen,F,18.0,Finland-2,12.0,1.0,4.0,5.0,2013.0,184.0
8477325,Wade Murphy,F,19.0,BCHL,50.0,23.0,47.0,70.0,2013.0,185.0
8477326,Joel Vermin,F,21.0,Swiss,47.0,13.0,22.0,35.0,2013.0,186.0
8477327,Rushan Rafikov,D,18.0,Russia-Jr.,53.0,1.0,9.0,10.0,2013.0,187.0
8477328,Gregory Chase,F,18.0,WHL,69.0,17.0,32.0,49.0,2013.0,188.0
8477329,Eric Locke,F,19.0,OHL,68.0,44.0,53.0,97.0,2013.0,189.0
8477330,Dominik Kubalik,F,18.0,OHL,67.0,17.0,17.0,34.0,2013.0,191.0
8477330,Dominik Kubalik,F,18.0,WJ18-A,5.0,0.0,5.0,5.0,2013.0,191.0
8477331,David Drake,D,18.0,T1EHL,40.0,2.0,4.0,6.0,2013.0,192.0
8477331,David Drake,D,18.0,USHL,12.0,1.0,0.0,1.0,2013.0,192.0
8477332,Jedd Soleway,F,19.0,BCHL,26.0,5.0,12.0,17.0,2013.0,193.0
8477332,Jedd Soleway,F,19.0,BCHL,22.0,14.0,15.0,29.0,2013.0,193.0
8477333,Marcus Karlstrom,D,18.0,Swe-U18,40.0,14.0,30.0,44.0,2013.0,194.0
8477333,Marcus Karlstrom,D,18.0,Swe-Jr.,5.0,1.0,0.0,1.0,2013.0,194.0
8477334,Peter Quenneville,F,19.0,USHL,63.0,33.0,37.0,70.0,2013.0,195.0
8477335,Kyle Burroughs,D,18.0,WHL,70.0,5.0,28.0,33.0,2013.0,196.0
8477336,Nolan De Jong,D,18.0,BCHL,51.0,5.0,19.0,24.0,2013.0,197.0
8477337,John Gilmour,D,20.0,NCAA,38.0,4.0,9.0,13.0,2013.0,198.0
8477338,Hampus Melen,F,18.0,Swe-U18,24.0,18.0,22.0,40.0,2013.0,199.0
8477338,Hampus Melen,F,18.0,Swe-Jr.,5.0,0.0,0.0,0.0,2013.0,199.0
8477340,Jacob Jackson,F,18.0,HS,25.0,29.0,27.0,56.0,2013.0,201.0
8477340,Jacob Jackson,F,18.0,UMHSEL,21.0,10.0,4.0,14.0,2013.0,201.0
8477340,Jacob Jackson,F,18.0,USHL,2.0,1.0,0.0,1.0,2013.0,201.0
8477341,Andreas Johnsson,F,18.0,Swe-Jr.,42.0,23.0,31.0,54.0,2013.0,202.0
8477341,Andreas Johnsson,F,18.0,Sweden,7.0,1.0,0.0,1.0,2013.0,202.0
8477343,Tyler Lewington,D,18.0,WHL,69.0,2.0,24.0,26.0,2013.0,204.0
8477344,Miles Liberati,D,18.0,OHL,42.0,3.0,6.0,9.0,2013.0,205.0
8477346,Mackenzie Weegar,D,19.0,QMJHL,62.0,8.0,36.0,44.0,2013.0,206.0
8477347,Emil Galimov,F,21.0,Russia-Jr.,2.0,1.0,1.0,2.0,2013.0,207.0
8477347,Emil Galimov,F,21.0,Russia-2,5.0,4.0,1.0,5.0,2013.0,207.0
8477347,Emil Galimov,F,21.0,Russia,33.0,7.0,13.0,20.0,2013.0,207.0
8477349,Troy Josephs,F,19.0,ON-Jr.A,42.0,17.0,20.0,37.0,2013.0,209.0
8477350,Mitchell Dempsey,F,18.0,OHL,36.0,1.0,4.0,5.0,2013.0,210.0
8477307,Robin Press,D,18.0,Swe-Jr.,26.0,7.0,9.0,16.0,2013.0,211.0
8477307,Robin Press,D,18.0,Sweden-2,49.0,2.0,3.0,5.0,2013.0,211.0
8477932,Aaron Ekblad,D,18.0,OHL,58.0,23.0,30.0,53.0,2014.0,1.0
8477933,Sam Reinhart,F,18.0,WHL,60.0,36.0,69.0,105.0,2014.0,2.0
8477934,Leon Draisaitl,F,18.0,WHL,64.0,38.0,67.0,105.0,2014.0,3.0
8477935,Sam Bennett,F,18.0,OHL,57.0,36.0,55.0,91.0,2014.0,4.0
8477936,Michael Dal Colle,F,18.0,OHL,67.0,39.0,56.0,95.0,2014.0,5.0
8477937,Jake Virtanen,F,18.0,WHL,71.0,45.0,26.0,71.0,2014.0,6.0
8477937,Jake Virtanen,F,18.0,WJ18-A,7.0,3.0,3.0,6.0,2014.0,6.0
8477938,Haydn Fleury,D,18.0,WHL,70.0,8.0,38.0,46.0,2014.0,7.0
8477938,Haydn Fleury,D,18.0,WJ18-A,7.0,0.0,1.0,1.0,2014.0,7.0
8477939,William Nylander,F,18.0,Sweden-2,17.0,11.0,8.0,19.0,2014.0,8.0
8477939,William Nylander,F,18.0,Sweden-2,18.0,4.0,4.0,8.0,2014.0,8.0
8477939,William Nylander,F,18.0,Swe-Jr.,3.0,0.0,3.0,3.0,2014.0,8.0
8477939,William Nylander,F,18.0,Sweden,22.0,1.0,6.0,7.0,2014.0,8.0
8477939,William Nylander,F,18.0,WJ18-A,7.0,6.0,10.0,16.0,2014.0,8.0
8477940,Nikolaj Ehlers,F,18.0,QMJHL,63.0,49.0,55.0,104.0,2014.0,9.0
8477941,Nick Ritchie,F,18.0,OHL,61.0,39.0,35.0,74.0,2014.0,10.0
8477942,Kevin Fiala,F,18.0,Swe-Jr.,27.0,10.0,15.0,25.0,2014.0,11.0
8477942,Kevin Fiala,F,18.0,Sweden,17.0,3.0,8.0,11.0,2014.0,11.0
8477943,Brendan Perlini,F,18.0,OHL,58.0,34.0,37.0,71.0,2014.0,12.0
8477943,Brendan Perlini,F,18.0,WJ18-A,7.0,3.0,1.0,4.0,2014.0,12.0
8477944,Jakub Vrana,F,18.0,Swe-U18,1.0,0.0,0.0,0.0,2014.0,13.0
8477944,Jakub Vrana,F,18.0,Swe-Jr.,24.0,14.0,11.0,25.0,2014.0,13.0
8477944,Jakub Vrana,F,18.0,Sweden,24.0,2.0,1.0,3.0,2014.0,13.0
8477944,Jakub Vrana,F,18.0,WJ18-A,7.0,8.0,2.0,10.0,2014.0,13.0
8477945,Julius Honka,D,18.0,WHL,62.0,16.0,40.0,56.0,2014.0,14.0
8477946,Dylan Larkin,F,18.0,USHL,26.0,17.0,9.0,26.0,2014.0,15.0
8477946,Dylan Larkin,F,18.0,U-18,34.0,14.0,17.0,31.0,2014.0,15.0
8477946,Dylan Larkin,F,18.0,WJ18-A,6.0,2.0,2.0,4.0,2014.0,15.0
8477947,Sonny Milano,F,18.0,USHL,25.0,14.0,25.0,39.0,2014.0,16.0
8477947,Sonny Milano,F,18.0,U-18,33.0,15.0,33.0,48.0,2014.0,16.0
8477947,Sonny Milano,F,18.0,WJ18-A,7.0,3.0,7.0,10.0,2014.0,16.0
8477948,Travis Sanheim,D,18.0,WHL,67.0,5.0,24.0,29.0,2014.0,17.0
8477948,Travis Sanheim,D,18.0,WJ18-A,7.0,0.0,6.0,6.0,2014.0,17.0
8477949,Alex Tuch,F,18.0,USHL,26.0,13.0,19.0,32.0,2014.0,18.0
8477949,Alex Tuch,F,18.0,U-18,35.0,16.0,15.0,31.0,2014.0,18.0
8477949,Alex Tuch,F,18.0,WJ18-A,7.0,0.0,3.0,3.0,2014.0,18.0
8477950,Tony Deangelo,D,18.0,OHL,51.0,15.0,56.0,71.0,2014.0,19.0
8477951,Nick Schmaltz,F,18.0,USHL,55.0,18.0,45.0,63.0,2014.0,20.0
8477951,Nick Schmaltz,F,18.0,U-18,2.0,0.0,0.0,0.0,2014.0,20.0
8477952,Robby Fabbri,F,18.0,OHL,58.0,45.0,42.0,87.0,2014.0,21.0
8477953,Kasperi Kapanen,F,18.0,Fin-U18,2.0,5.0,1.0,6.0,2014.0,22.0
8477953,Kasperi Kapanen,F,18.0,Finland,47.0,7.0,7.0,14.0,2014.0,22.0
8477953,Kasperi Kapanen,F,18.0,WJ18-A,5.0,1.0,1.0,2.0,2014.0,22.0
8477954,Conner Bleackley,F,18.0,WHL,71.0,29.0,39.0,68.0,2014.0,23.0
8477954,Conner Bleackley,F,18.0,WJ18-A,7.0,1.0,1.0,2.0,2014.0,23.0
8477955,Jared Mccann,F,18.0,OHL,64.0,27.0,35.0,62.0,2014.0,24.0
8477955,Jared Mccann,F,18.0,WJ18-A,7.0,1.0,2.0,3.0,2014.0,24.0
8477956,David Pastrnak,F,18.0,Swe-Jr.,1.0,1.0,1.0,2.0,2014.0,25.0
8477956,David Pastrnak,F,18.0,Sweden-2,36.0,8.0,16.0,24.0,2014.0,25.0
8477956,David Pastrnak,F,18.0,WJ18-A,7.0,0.0,5.0,5.0,2014.0,25.0
8477957,Nikita Scherbak,F,18.0,WHL,65.0,28.0,50.0,78.0,2014.0,26.0
8477958,Nikolay Goldobin,F,18.0,OHL,67.0,38.0,56.0,94.0,2014.0,27.0
8477959,Joshua Ho-Sang,F,18.0,OHL,67.0,32.0,53.0,85.0,2014.0,28.0
8477960,Adrian Kempe,F,18.0,Swe-Jr.,20.0,3.0,16.0,19.0,2014.0,29.0
8477960,Adrian Kempe,F,18.0,Sweden,45.0,5.0,6.0,11.0,2014.0,29.0
8477960,Adrian Kempe,F,18.0,WJ18-A,7.0,1.0,6.0,7.0,2014.0,29.0
8477961,John Quenneville,F,18.0,WHL,61.0,25.0,33.0,58.0,2014.0,30.0
8477961,John Quenneville,F,18.0,WJ18-A,7.0,1.0,1.0,2.0,2014.0,30.0
8477962,Brendan Lemieux,F,18.0,OHL,65.0,27.0,26.0,53.0,2014.0,31.0
8477963,Jayce Hawryluk,F,18.0,WHL,59.0,24.0,40.0,64.0,2014.0,32.0
8477963,Jayce Hawryluk,F,18.0,WJ18-A,6.0,0.0,2.0,2.0,2014.0,32.0
8477964,Ivan Barbashev,F,18.0,QMJHL,48.0,25.0,43.0,68.0,2014.0,33.0
8477966,Dominik Masin,D,18.0,CzRep-Jr.,39.0,2.0,19.0,21.0,2014.0,35.0
8477966,Dominik Masin,D,18.0,WJ18-A,7.0,0.0,3.0,3.0,2014.0,35.0
8477969,Marcus Pettersson,D,18.0,Swe-Jr.,38.0,4.0,14.0,18.0,2014.0,38.0
8477969,Marcus Pettersson,D,18.0,Sweden,10.0,0.0,0.0,0.0,2014.0,38.0
